      52       3       0       0       1     158      -1       1       0       0      -1       1       0       0       0      -1      -1
      53       3       0       0       0      84      -1       1       0       0      -1       1       0       0       0      -1      -1
      53       3       0       0       0      26      -1       1       0       0      -1       1       0       0       0      -1      -1
      53       3       0       0       0      58      -1       1       0       0      -1       1       0       0       0      -1      -1
      53       3       0       0       0      47      -1       1       0       0      -1       1       0       0       0      -1      -1
      53       3       0       0       0      54      -1       1       0       0      -1       1       0       0       0      -1      -1
      54       3       0       1       0     500      -1       1       0       0      -1       1       0       0       0      -1      -1
      54       3       0       0       1      68      -1       1       0       0      -1       1       0       0       0      -1      -1
      54       3       0       0       1      99      -1       1       0       0      -1       1       0       0       0      -1      -1
      54       3       0       0       1     101      -1       1       0       0      -1       1       0       0       0      -1      -1
      54       3       0       0       1      39      -1       1       0       0      -1       1       0       0       0      -1      -1
      54       3       0       1       0     500      -1       1       0       0      -1       1       0       0       0      -1      -1
      55       3       0       0       1      70      -1       1       0       0      -1       1       0       0       0      -1      -1
      55       3       0       0       0      52      -1       1       0       0      -1       1       0       0       0      -1      -1
      55       3       0       0       0      56      -1       1       0       0      -1       1       0       0       0      -1      -1
      56       3       0       0       1     500      -1       1       0       0      -1       1       0       0       0      -1      -1
      56       3       0       0       1     500      -1       1       0       0      -1       1       0       0       0      -1      -1
      57       3       0       0       0      86      -1       1       0       0      -1       1       0       0       0      -1      -1
      58       3       0       0       1     500      -1       1       0       0      -1       1       0       0       0      -1      -1
      59       3       0       0       1      44      -1       1       0       0      -1       1       0       0       0      -1      -1
      59       3       0       0       1      62      -1       1       0       0      -1       1       0       0       0      -1      -1
      59       3       0       0       1     161      -1       1       0       0      -1       1       0       0       0      -1      -1
      60       3       0       0       0     109      -1       1       0       0      -1       1       0       0       0      -1      -1
      60       3       0       0       0     126      -1       1       0       0      -1       1       0       0       0      -1      -1
      61       3       0       0       0     220      -1       1       0       0      -1       1       0       0       0      -1      -1
      62       3       0       0       0      77      -1       1       0       0      -1       1       0       0       0      -1      -1
      62       3       0       0       0      80      -1       1       0       0      -1       1       0       0       0      -1      -1
      63       3       0       0       0      67      -1       1       0       0      -1       1       0       0       0      -1      -1
      63       3       0       0       0      30      -1       1       0       0      -1       1       0       0       0      -1      -1
      64       3       0       0       1     102      -1       1       0       0      -1       1       0       0       0      -1      -1
      64       3       0       0       1      80      -1       1       0       0      -1       1       0       0       0      -1      -1
      64       3       0       0       1      62      -1       1       0       0      -1       1       0       0       0      -1      -1
      65       3       0       0       1      68      -1       1       0       0      -1       1       0       0       0      -1      -1
      65       3       0       0       1      26      -1       1       0       0      -1       1       0       0       0      -1      -1
      65       3       0       0       0     151      -1       1       0       0      -1       1       0       0       0      -1      -1
      66       1       0       0       1     119      -1      -1       0       0      -1       1       0       0       0       1       1
      66       1       0       0       1      30      -1      -1       0       0      -1       1       0       0       0       1       1
      66       1       0       0       0     372      -1      -1       0       0      -1       1       0       0       0       1       1
      66       1       0       0       1      44      -1      -1       0       0      -1       1       0       0       0       1       1
      66       1       0       0       1      43      -1      -1       0       0      -1       1       0       0       0       1       1
      66       1       0       0       1      62      -1      -1       0       0      -1       1       0       0       0       1       1
      67       1       0       0       0      47      -1      -1       0       0      -1       1       0       0       0       1       1
      67       1       0       0       0     152      -1      -1       0       0      -1       1       0       0       0       1       1
      68       1       0       0       0     290      -1      -1       0       0      -1       1       0       0       0       1       1
      68       1       0       0       0     116      -1      -1       0       0      -1       1       0       0       0       1       1
      69       1       0       0       1      71      -1      -1       0       0      -1       1       0       0       0       1       1
      69       1       0       0       1     101      -1      -1       0       0      -1       1       0       0       0       1       1
      69       1       0       0       1      82      -1      -1       0       0      -1       1       0       0       0       1       1
      69       1       0       0       1     158      -1      -1       0       0      -1       1       0       0       0       1       1
      70       1       0       0       1      38      -1      -1       0       0      -1       1       0       0       0       1       1
      70       1       0       0       0      60      -1      -1       0       0      -1       1       0       0       0       1       1
      70       1       0       0       0     178      -1      -1       0       0      -1       1       0       0       0       1       1
      71       1       0       0       1     185      -1      -1       0       0      -1       1       0       0       0       1       1
      72       1       0       0       0      40      -1      -1       0       0      -1       1       0       0       0       1       1
      73       1       0       0       1      36      -1      -1       0       0      -1       1       0       0       0       1       1
      73       1       0       0       1      36      -1      -1       0       0      -1       1       0       0       0       1       1
      73       1       0       0       1      71      -1      -1       0       0      -1       1       0       0       0       1       1
      73       1       0       0       1      94      -1      -1       0       0      -1       1       0       0       0       1       1
      74       1       0       1       0     413      -1      -1       0       0      -1       1       0       0       0       1       1
      74       1       0       1       0     204      -1      -1       0       0      -1       1       0       0       0       1       1
      74       1       0       0       0     274      -1      -1       0       0      -1       1       0       0       0       1       1
      75       1       0       0       0      91      -1      -1       0       0      -1       1       0       0       0       1       1
      75       1       0       0       0      52      -1      -1       0       0      -1       1       0       0       0       1       1
      75       1       0       0       0      85      -1      -1       0       0      -1       1       0       0       0       1       1
      76       1       0       0       0      54      -1      -1       0       0      -1       1       0       0       0       1       1
      76       1       0       0       0      40      -1      -1       0       0      -1       1       0       0       0       1       1
      76       1       0       0       0      88      -1      -1       0       0      -1       1       0       0       0       1       1
      76       1       0       0       0      38      -1      -1       0       0      -1       1       0       0       0       1       1
      77       1       0       0       1      40      -1      -1       0       0      -1       1       0       0       0       1       1
      77       1       0       0       0     112      -1      -1       0       0      -1       1       0       0       0       1       1
      78       1       0       0       0      48      -1      -1       0       0      -1       1       0       0       0       1       1
      78       1       0       0       0      74      -1      -1       0       0      -1       1       0       0       0       1       1
      79       1       0       0       0     116      -1      -1       0       0      -1       1       0       0       0       1       1
      80       1       0       0       0     180      -1      -1       0       0      -1       1       0       0       0       1       1
      81       1       0       0       0      46      -1      -1       0       0      -1       1       0       0       0       1       1
      82       1       0       0       1      82      -1      -1       0       0      -1       1       0       0       0       1       1
      82       1       0       0       1      60      -1      -1       0       0      -1       1       0       0       0       1       1
      83       1       0       0       1      48      -1      -1       0       0      -1       1       0       0       0       1       1
      84       1       0       0       0      46      -1      -1       0       0      -1       1       0       0       0       1       1
      85       1       0       0       0      67      -1      -1       0       0      -1       1       0       0       0       1       1
      85       1       0       0       0      80      -1      -1       0       0      -1       1       0       0       0       1       1
      85       1       0       0       1      99      -1      -1       0       0      -1       1       0       0       0       1       1
      86       1       0       0       0     120      -1      -1       0       0      -1       1       0       0       0       1       1
      86       1       0       0       0     166      -1      -1       0       0      -1       1       0       0       0       1       1
      87       1       0       0       0     101      -1      -1       0       0      -1       1       0       0       0       1       1
      88       1       0       0       0      34      -1      -1       0       0      -1       1       0       0       0       1       1
      88       1       0       0       1      38      -1      -1       0       0      -1       1       0       0       0       1       1
      88       1       0       0       0      90      -1      -1       0       0      -1       1       0       0       0       1       1
      89       1       0       1       1     246      -1      -1       0       0      -1       1       0       0       0       1       1
      90       1       0       0       1      64      -1      -1       0       0      -1       1       0       0       0       1       1
      90       1       0       0       1     119      -1      -1       0       0      -1       1       0       0       0       1       1
      91       1       0       1       1      74      -1      -1       0       0      -1       1       0       0       0       1       1
      91       1       0       0       1     100      -1      -1       0       0      -1       1       0       0       0       1       1
      92       1       0       0       0     169      -1      -1       0       0      -1       1       0       0       0       1       1
      92       1       0       0       0     288      -1      -1       0       0      -1       1       0       0       0       1       1
      93       1       0       0       0      61      -1      -1       0       0      -1       1       0       0       0       1       1
      94       1       0       0       0     310      -1      -1       0       0      -1       1       0       0       0       1       1
      95       1       0       0       0      40      -1      -1       0       0      -1       1       0       0       0       1       1
      96       1       0       0       0      74      -1      -1       0       0      -1       1       0       0       0       1       1
      97       1       0       0       0     126      -1      -1       0       0      -1       1       0       0       0       1       1
      97       1       0       0       0      72      -1      -1       0       0      -1       1       0       0       0       1       1
      98       1       0       0       1      88      -1      -1       0       0      -1       1       0       0       0       1       1
      99       1       0       0       0      56      -1      -1       0       0      -1       1       0       0       0       1       1
     100       1       0       0       1      30      -1      -1       0       0      -1       1       0       0       0       1       1
     100       1       0       0       1      65      -1      -1       0       0      -1       1       0       0       0       1       1
     100       1       0       0       1      49      -1      -1       0       0      -1       1       0       0       0       1       1
     101       1       0       0       0      73      -1      -1       0       0      -1       1       0       0       0       1       1
     102       1       0       1       1      86      -1      -1       0       0      -1       1       0       0       0       1       1
     103       1       0       0       0      40      -1      -1       0       0      -1       1       0       0       0       1       1
     104       1       0       1       1      85      -1      -1       0       0      -1       1       0       0       0       1       1
     104       1       0       0       0      48      -1      -1       0       0      -1       1       0       0       0       1       1
     105       1       0       0       0     115      -1      -1       0       0      -1       1       0       0       0       1       1
     106       1       0       0       0     170      -1      -1       0       0      -1       1       0       0       0       1       1
     107       1       0       0       0     111      -1      -1       0       0      -1       1       0       0       0       1       1
     108       1       0       0       0      40      -1      -1       0       0      -1       1       0       0       0       1       1
     108       1       0       0       0      40      -1      -1       0       0      -1       1       0       0       0       1       1
     109       1       0       0       0      51      -1      -1       0       0      -1       1       0       0       0       1       1
     110       1       0       0       1      90      -1      -1       0       0      -1       1       0       0       0       1       1
     110       1       0       0       1     111      -1      -1       0       0      -1       1       0       0       0       1       1
     110       1       0       0       1      75      -1      -1       0       0      -1       1       0       0       0       1       1
     111       1       0       0       1     235      -1      -1       0       0      -1       1       0       0       0       1       1
     111       1       0       1       1     500      -1      -1       0       0      -1       1       0       0       0       1       1
     111       1       0       0       1     248      -1      -1       0       0      -1       1       0       0       0       1       1
     111       1       0       1       1     500      -1      -1       0       0      -1       1       0       0       0       1       1
     153       1       1       0       1     176      -1      -1       0      -1       0      -1       1       1       0       0      -1
     153       1       1       0       1     287      -1      -1       0      -1       0      -1       1       1       0       0      -1
     153       1       1       0       1     164      -1      -1       0      -1       0      -1       1       1       0       0      -1
     154       1       1       0       0      52      -1      -1       0      -1       0      -1       1       1       0       0      -1
     154       1       1       0       0      76      -1      -1       0      -1       0      -1       1       1       0       0      -1
     154       1       1       0       0     114      -1      -1       0      -1       0      -1       1       1       0       0      -1
     155       1       1       0       1      50      -1      -1       0      -1       0      -1       1       1       0       0      -1
     155       1       1       0       1      43      -1      -1       0      -1       0      -1       1       1       0       0      -1
     155       1       1       0       1      60      -1      -1       0      -1       0      -1       1       1       0       0      -1
     156       1       1       0       1     102      -1      -1       0      -1       0      -1       1       1       0       0      -1
     156       1       1       0       1     103      -1      -1       0      -1       0      -1       1       1       0       0      -1
     157       1       1       0       0      59      -1      -1       0      -1       0      -1       1       1       0       0      -1
     157       1       1       0       1      38      -1      -1       0      -1       0      -1       1       1       0       0      -1
     157       1       1       0       0      80      -1      -1       0      -1       0      -1       1       1       0       0      -1
     157       1       1       0       0      90      -1      -1       0      -1       0      -1       1       1       0       0      -1
     157       1       1       0       0      48      -1      -1       0      -1       0      -1       1       1       0       0      -1
     158       1       1       0       0      33      -1      -1       0      -1       0      -1       1       1       0       0      -1
     158       1       1       0       0      90      -1      -1       0      -1       0      -1       1       1       0       0      -1
     158       1       1       0       0      93      -1      -1       0      -1       0      -1       1       1       0       0      -1
     158       1       1       0       0      97      -1      -1       0      -1       0      -1       1       1       0       0      -1
     159       1       1       0       0      30      -1      -1       0      -1       0      -1       1       1       0       0      -1
     159       1       1       0       0      50      -1      -1       0      -1       0      -1       1       1       0       0      -1
     160       1       1       0       0      80      -1      -1       0      -1       0      -1       1       1       0       0      -1
     161       1       1       0       0      30      -1      -1       0      -1       0      -1       1       1       0       0      -1
     161       1       1       0       0      58      -1      -1       0      -1       0      -1       1       1       0       0      -1
     161       1       1       0       0     115      -1      -1       0      -1       0      -1       1       1       0       0      -1
     161       1       1       0       0      25      -1      -1       0      -1       0      -1       1       1       0       0      -1
     162       1       1       0       0     114      -1      -1       0      -1       0      -1       1       1       0       0      -1
     162       1       1       0       0      82      -1      -1       0      -1       0      -1       1       1       0       0      -1
     163       1       1       0       0      32      -1      -1       0      -1       0      -1       1       1       0       0      -1
     163       1       1       0       0      53      -1      -1       0      -1       0      -1       1       1       0       0      -1
     163       1       1       0       0      58      -1      -1       0      -1       0      -1       1       1       0       0      -1
     163       1       1       0       0      44      -1      -1       0      -1       0      -1       1       1       0       0      -1
     164       1       1       0       1      97      -1      -1       0      -1       0      -1       1       1       0       0      -1
     164       1       1       0       1      30      -1      -1       0      -1       0      -1       1       1       0       0      -1
     164       1       1       0       1     185      -1      -1       0      -1       0      -1       1       1       0       0      -1
     164       1       1       0       1     178      -1      -1       0      -1       0      -1       1       1       0       0      -1
     164       1       1       0       0     301      -1      -1       0      -1       0      -1       1       1       0       0      -1
     165       1       1       0       0      42      -1      -1       0      -1       0      -1       1       1       0       0      -1
     165       1       1       0       0      18      -1      -1       0      -1       0      -1       1       1       0       0      -1
     165       1       1       0       0      38      -1      -1       0      -1       0      -1       1       1       0       0      -1
     165       1       1       0       0      38      -1      -1       0      -1       0      -1       1       1       0       0      -1
     165       1       1       0       0      36      -1      -1       0      -1       0      -1       1       1       0       0      -1
     166       1       1       0       0      90      -1      -1       0      -1       0      -1       1       1       0       0      -1
     167       1       1       0       1     308      -1      -1       0      -1       0      -1       1       1       0       0      -1
     167       1       1       0       1     401      -1      -1       0      -1       0      -1       1       1       0       0      -1
     167       1       1       0       1     500      -1      -1       0      -1       0      -1       1       1       0       0      -1
     167       1       1       0       0      85      -1      -1       0      -1       0      -1       1       1       0       0      -1
     167       1       1       0       0      61      -1      -1       0      -1       0      -1       1       1       0       0      -1
     168       1       1       0       0      81      -1      -1       0      -1       0      -1       1       1       0       0      -1
     168       1       1       0       0     123      -1      -1       0      -1       0      -1       1       1       0       0      -1
     169       1       1       0       0     103      -1      -1       0      -1       0      -1       1       1       0       0      -1
     169       1       1       0       0      75      -1      -1       0      -1       0      -1       1       1       0       0      -1
     170       1       1       0       1     500      -1      -1       0      -1       0      -1       1       1       0       0      -1
     170       1       1       0       1      65      -1      -1       0      -1       0      -1       1       1       0       0      -1
     171       1       1       1       1     129      -1      -1       0      -1       0      -1       1       1       0       0      -1
     171       1       1       0       1     111      -1      -1       0      -1       0      -1       1       1       0       0      -1
     172       1       1       1       0     240      -1      -1       0      -1       0      -1       1       1       0       0      -1
     172       1       1       1       0     178      -1      -1       0      -1       0      -1       1       1       0       0      -1
     173       1       1       0       0      64      -1      -1       0      -1       0      -1       1       1       0       0      -1
     174       1       1       0       0      55      -1      -1       0      -1       0      -1       1       1       0       0      -1
     175       1       1       0       1      98      -1      -1       0      -1       0      -1       1       1       0       0      -1
     175       1       1       0       0      66      -1      -1       0      -1       0      -1       1       1       0       0      -1
     175       1       1       0       1      67      -1      -1       0      -1       0      -1       1       1       0       0      -1
     176       1       1       0       0      52      -1      -1       0      -1       0      -1       1       1       0       0      -1
     176       1       1       0       0      43      -1      -1       0      -1       0      -1       1       1       0       0      -1
     176       1       1       0       0      65      -1      -1       0      -1       0      -1       1       1       0       0      -1
     176       1       1       0       0      60      -1      -1       0      -1       0      -1       1       1       0       0      -1
     177       1       1       0       0     131      -1      -1       0      -1       0      -1       1       1       0       0      -1
     177       1       1       0       0      53      -1      -1       0      -1       0      -1       1       1       0       0      -1
     178       1       1       0       1     268      -1      -1       0      -1       0      -1       1       1       0       0      -1
     179       1       1       0       0     109      -1      -1       0      -1       0      -1       1       1       0       0      -1
     180       1       1       1       1      90      -1      -1       0      -1       0      -1       1       1       0       0      -1
     180       1       1       1       1     379      -1      -1       0      -1       0      -1       1       1       0       0      -1
     180       1       1       1       0     296      -1      -1       0      -1       0      -1       1       1       0       0      -1
     181       1       1       0       1      59      -1      -1       0      -1       0      -1       1       1       0       0      -1
     181       1       1       0       0      38      -1      -1       0      -1       0      -1       1       1       0       0      -1
     182       1       1       0       0      45      -1      -1       0      -1       0      -1       1       1       0       0      -1
     182       1       1       0       0      47      -1      -1       0      -1       0      -1       1       1       0       0      -1
     182       1       1       0       0      76      -1      -1       0      -1       0      -1       1       1       0       0      -1
     183       1       1       1       0     141      -1      -1       0      -1       0      -1       1       1       0       0      -1
     183       1       1       0       0      68      -1      -1       0      -1       0      -1       1       1       0       0      -1
     183       1       1       0       0     174      -1      -1       0      -1       0      -1       1       1       0       0      -1
     184       1       1       0       0     133      -1      -1       0      -1       0      -1       1       1       0       0      -1
     184       1       1       0       0      97      -1      -1       0      -1       0      -1       1       1       0       0      -1
     185       1       1       1       1     117      -1      -1       0      -1       0      -1       1       1       0       0      -1
     185       1       1       0       1      58      -1      -1       0      -1       0      -1       1       1       0       0      -1
     185       1       1       0       1      72      -1      -1       0      -1       0      -1       1       1       0       0      -1
     186       1       1       0       0     133      -1      -1       0      -1       0      -1       1       1       0       0      -1
     187       1       1       0       0      41      -1      -1       0      -1       0      -1       1       1       0       0      -1
     187       1       1       0       0      25      -1      -1       0      -1       0      -1       1       1       0       0      -1
     188       1       1       0       0     172      -1      -1       0      -1       0      -1       1       1       0       0      -1
     189       1       1       0       0     144      -1      -1       0      -1       0      -1       1       1       0       0      -1
     189       1       1       0       0      60      -1      -1       0      -1       0      -1       1       1       0       0      -1
     189       1       1       0       0      24      -1      -1       0      -1       0      -1       1       1       0       0      -1
     190       1       1       0       0     140      -1      -1       0      -1       0      -1       1       1       0       0      -1
     190       1       1       0       1      75      -1      -1       0      -1       0      -1       1       1       0       0      -1
     191       1       1       0       1      94      -1      -1       0      -1       0      -1       1       1       0       0      -1
     191       1       1       0       1     110      -1      -1       0      -1       0      -1       1       1       0       0      -1
     192       1       1       1       0      89      -1      -1       0      -1       0      -1       1       1       0       0      -1
     192       1       1       0       0      67      -1      -1       0      -1       0      -1       1       1       0       0      -1
     192       1       1       0       0      49      -1      -1       0      -1       0      -1       1       1       0       0      -1
     193       1       1       1       0     113      -1      -1       0      -1       0      -1       1       1       0       0      -1
     193       1       1       1       0     140      -1      -1       0      -1       0      -1       1       1       0       0      -1
     194       1       1       0       0      87      -1      -1       0      -1       0      -1       1       1       0       0      -1
     194       1       1       0       0      83      -1      -1       0      -1       0      -1       1       1       0       0      -1
     194       1       1       0       0      47      -1      -1       0      -1       0      -1       1       1       0       0      -1
     194       1       1       0       0      38      -1      -1       0      -1       0      -1       1       1       0       0      -1
     194       1       1       0       1      54      -1      -1       0      -1       0      -1       1       1       0       0      -1
     195       1       1       0       1     318      -1      -1       0      -1       0      -1       1       1       0       0      -1
     195       1       1       0       1     315      -1      -1       0      -1       0      -1       1       1       0       0      -1
     195       1       1       1       1     101      -1      -1       0      -1       0      -1       1       1       0       0      -1
     196       1       1       0       0      63      -1      -1       0      -1       0      -1       1       1       0       0      -1
     196       1       1       0       0      63      -1      -1       0      -1       0      -1       1       1       0       0      -1
     196       1       1       0       0     127      -1      -1       0      -1       0      -1       1       1       0       0      -1
     197       1       1       0       1      45      -1      -1       0      -1       0      -1       1       1       0       0      -1
     197       1       1       0       1      83      -1      -1       0      -1       0      -1       1       1       0       0      -1
     198       1       1       1       1     214      -1      -1       0      -1       0      -1       1       1       0       0      -1
     199       1       1       0       1     500      -1      -1       0      -1       0      -1       1       1       0       0      -1
     200       1       1       1       0     185      -1      -1       0      -1       0      -1       1       1       0       0      -1
     200       1       1       0       0      98      -1      -1       0      -1       0      -1       1       1       0       0      -1
     234       2       1       0       1     118       1       0      -1      -1       0      -1      -1       0       1       0       0
     234       2       1       0       1      59       1       0      -1      -1       0      -1      -1       0       1       0       0
     234       2       1       0       1     106       1       0      -1      -1       0      -1      -1       0       1       0       0
     235       2       1       0       0      60       1       0      -1      -1       0      -1      -1       0       1       0       0
     235       2       1       0       0      33       1       0      -1      -1       0      -1      -1       0       1       0       0
     236       2       1       0       0      90       1       0      -1      -1       0      -1      -1       0       1       0       0
     236       2       1       0       0     151       1       0      -1      -1       0      -1      -1       0       1       0       0
     236       2       1       0       1      42       1       0      -1      -1       0      -1      -1       0       1       0       0
     236       2       1       0       1     120       1       0      -1      -1       0      -1      -1       0       1       0       0
     237       2       1       0       0      49       1       0      -1      -1       0      -1      -1       0       1       0       0
     237       2       1       0       0     134       1       0      -1      -1       0      -1      -1       0       1       0       0
     237       2       1       0       0     112       1       0      -1      -1       0      -1      -1       0       1       0       0
     237       2       1       0       0      59       1       0      -1      -1       0      -1      -1       0       1       0       0
     237       2       1       0       0     165       1       0      -1      -1       0      -1      -1       0       1       0       0
     237       2       1       0       0     172       1       0      -1      -1       0      -1      -1       0       1       0       0
     238       2       1       0       0      70       1       0      -1      -1       0      -1      -1       0       1       0       0
     238       2       1       0       0      85       1       0      -1      -1       0      -1      -1       0       1       0       0
     239       2       1       0       0      85       1       0      -1      -1       0      -1      -1       0       1       0       0
     239       2       1       0       0     177       1       0      -1      -1       0      -1      -1       0       1       0       0
     239       2       1       0       1     167       1       0      -1      -1       0      -1      -1       0       1       0       0
     239       2       1       0       1      62       1       0      -1      -1       0      -1      -1       0       1       0       0
     239       2       1       0       1      73       1       0      -1      -1       0      -1      -1       0       1       0       0
     240       2       1       0       0     114       1       0      -1      -1       0      -1      -1       0       1       0       0
     241       2       1       0       1      71       1       0      -1      -1       0      -1      -1       0       1       0       0
     241       2       1       0       1      74       1       0      -1      -1       0      -1      -1       0       1       0       0
     241       2       1       0       1      90       1       0      -1      -1       0      -1      -1       0       1       0       0
     241       2       1       0       1      53       1       0      -1      -1       0      -1      -1       0       1       0       0
     241       2       1       0       1      67       1       0      -1      -1       0      -1      -1       0       1       0       0
     242       2       1       0       0      50       1       0      -1      -1       0      -1      -1       0       1       0       0
     242       2       1       0       0      76       1       0      -1      -1       0      -1      -1       0       1       0       0
     242       2       1       0       0      27       1       0      -1      -1       0      -1      -1       0       1       0       0
     242       2       1       0       0      61       1       0      -1      -1       0      -1      -1       0       1       0       0
     243       2       1       0       1     200       1       0      -1      -1       0      -1      -1       0       1       0       0
     243       2       1       0       1     200       1       0      -1      -1       0      -1      -1       0       1       0       0
     243       2       1       0       1     200       1       0      -1      -1       0      -1      -1       0       1       0       0
     244       2       1       0       0     122       1       0      -1      -1       0      -1      -1       0       1       0       0
     244       2       1       0       0     185       1       0      -1      -1       0      -1      -1       0       1       0       0
     244       2       1       0       0      23       1       0      -1      -1       0      -1      -1       0       1       0       0
     245       2       1       0       0     146       1       0      -1      -1       0      -1      -1       0       1       0       0
     245       2       1       0       1     170       1       0      -1      -1       0      -1      -1       0       1       0       0
     245       2       1       0       1     182       1       0      -1      -1       0      -1      -1       0       1       0       0
     245       2       1       0       1     106       1       0      -1      -1       0      -1      -1       0       1       0       0
     246       2       1       0       0      73       1       0      -1      -1       0      -1      -1       0       1       0       0
     246       2       1       0       0     120       1       0      -1      -1       0      -1      -1       0       1       0       0
     246       2       1       0       0     100       1       0      -1      -1       0      -1      -1       0       1       0       0
     247       2       1       0       1      98       1       0      -1      -1       0      -1      -1       0       1       0       0
     247       2       1       0       1      83       1       0      -1      -1       0      -1      -1       0       1       0       0
     247       2       1       0       1      55       1       0      -1      -1       0      -1      -1       0       1       0       0
     247       2       1       0       1      97       1       0      -1      -1       0      -1      -1       0       1       0       0
     247       2       1       0       1     107       1       0      -1      -1       0      -1      -1       0       1       0       0
     247       2       1       0       0      87       1       0      -1      -1       0      -1      -1       0       1       0       0
     247       2       1       0       0      72       1       0      -1      -1       0      -1      -1       0       1       0       0
     247       2       1       0       0     133       1       0      -1      -1       0      -1      -1       0       1       0       0
     248       2       1       0       0      66       1       0      -1      -1       0      -1      -1       0       1       0       0
     248       2       1       0       1      55       1       0      -1      -1       0      -1      -1       0       1       0       0
     248       2       1       0       1      74       1       0      -1      -1       0      -1      -1       0       1       0       0
     248       2       1       0       0      78       1       0      -1      -1       0      -1      -1       0       1       0       0
     249       2       1       0       0      68       1       0      -1      -1       0      -1      -1       0       1       0       0
     249       2       1       0       1      36       1       0      -1      -1       0      -1      -1       0       1       0       0
     249       2       1       0       0      38       1       0      -1      -1       0      -1      -1       0       1       0       0
     259       2       1       0       1     192       1       0      -1      -1       0      -1      -1       0       1       0       0
     260       2       1       0       0      84       1       0      -1      -1       0      -1      -1       0       1       0       0
     260       2       1       0       0     104       1       0      -1      -1       0      -1      -1       0       1       0       0
     260       2       1       0       0      80       1       0      -1      -1       0      -1      -1       0       1       0       0
     260       2       1       0       0      65       1       0      -1      -1       0      -1      -1       0       1       0       0
     260       2       1       1       0      29       1       0      -1      -1       0      -1      -1       0       1       0       0
     260       2       1       0       0      43       1       0      -1      -1       0      -1      -1       0       1       0       0
     261       2       1       0       1     143       1       0      -1      -1       0      -1      -1       0       1       0       0
     261       2       1       0       0      34       1       0      -1      -1       0      -1      -1       0       1       0       0
     261       2       1       0       1       7       1       0      -1      -1       0      -1      -1       0       1       0       0
